sample_id,encryption_count,file_write_rate,registry_modifications,network_connections,process_tree_depth,bruteforce_attempts,usb_access_count,cloud_api_access,phishing_indicator,exploit_indicator,class_id,class_name
sample_07129,807,370.94120689796586,69,33,6,5,3,0,0,0,0,Encryptor
sample_01891,785,475.2139766111503,101,43,6,8,4,5,0,0,0,Encryptor
sample_09275,1252,425.9872930714502,70,20,6,5,4,5,0,0,0,Encryptor
sample_03444,929,212.58587784869653,59,28,4,4,10,3,0,1,0,Encryptor
sample_02033,1066,185.7312960508829,68,29,7,7,5,2,0,0,0,Encryptor
sample_01191,1228,285.1118353036296,48,33,7,6,4,6,0,0,0,Encryptor
sample_04148,793,412.5206568235925,78,48,6,5,12,3,0,0,0,Encryptor
sample_07486,737,280.08902080200494,94,41,6,4,1,5,0,0,0,Encryptor
sample_04775,1252,176.65327143722712,52,34,6,5,5,5,0,0,0,Encryptor
sample_06707,904,368.9693633340776,69,43,7,12,4,3,0,0,0,Encryptor
sample_07625,683,394.6420119130561,61,76,7,4,6,6,0,0,0,Encryptor
sample_01257,908,197.69761929712664,109,47,8,3,5,5,0,0,0,Encryptor
sample_01643,732,299.4544356803765,69,28,7,3,5,6,0,0,0,Encryptor
sample_06635,801,161.0321628834133,105,55,6,3,7,4,0,0,0,Encryptor
sample_06257,974,293.9512513656334,59,29,5,4,7,6,0,0,0,Encryptor
sample_07960,954,214.8713278732754,93,34,6,6,2,4,0,0,0,Encryptor
sample_08586,926,350.9977528501141,70,32,6,3,3,7,0,0,0,Encryptor
sample_09058,733,431.5948703969856,58,53,8,5,7,2,0,1,0,Encryptor
sample_00828,1391,290.1984154375501,102,28,5,6,6,3,0,0,0,Encryptor
sample_00120,920,352.41563639856565,54,29,6,4,5,6,0,0,0,Encryptor
sample_03895,656,328.4652385730342,84,45,5,4,6,6,0,0,0,Encryptor
sample_03920,653,283.3700150900656,96,48,7,3,4,8,0,0,0,Encryptor
sample_09058,733,431.5948703969856,58,53,8,5,7,2,0,1,0,Encryptor
sample_04671,1076,286.6065671975484,98,71,6,4,5,8,0,0,0,Encryptor
sample_04310,766,230.26449829707724,67,51,6,4,8,4,0,0,0,Encryptor
sample_08817,887,346.25257866242526,61,46,9,6,5,5,0,0,0,Encryptor
sample_05799,800,389.7497652824789,50,67,5,4,2,5,0,0,0,Encryptor
sample_06494,1319,266.2546816725115,72,42,7,8,4,4,0,0,0,Encryptor
sample_00983,1078,283.36109193792606,43,50,8,3,3,6,1,0,0,Encryptor
sample_03399,908,22.697145860107128,65,41,6,4,6,3,0,0,0,Encryptor
sample_09513,842,323.2193972449146,96,43,5,2,4,4,0,0,0,Encryptor
sample_05370,1013,320.1577729203963,60,59,6,8,2,5,0,0,0,Encryptor
sample_07517,582,419.6178148747372,57,22,6,5,3,9,0,0,0,Encryptor
sample_09576,636,317.80591437662144,68,58,6,5,4,4,0,0,0,Encryptor
sample_01624,357,322.760497515798,85,41,7,4,7,2,0,1,0,Encryptor
sample_08072,595,173.43732652127034,80,45,6,4,6,4,0,0,0,Encryptor
sample_07138,1062,359.2780838540499,77,50,5,5,4,4,0,0,0,Encryptor
sample_05185,1164,295.614477007507,96,44,5,2,7,2,0,0,0,Encryptor
sample_03716,675,353.7340525258856,85,62,6,8,6,6,0,0,0,Encryptor
sample_06215,703,232.6642958097754,77,56,4,5,5,4,0,0,0,Encryptor
sample_02783,566,402.7465356084252,93,64,5,6,6,4,0,0,0,Encryptor
sample_03643,746,311.5085245869817,77,43,4,6,5,4,0,1,0,Encryptor
sample_05667,566,294.84422783428056,62,28,4,4,6,8,0,0,0,Encryptor
sample_06085,1023,266.2837020435418,111,47,5,2,5,6,0,0,0,Encryptor
sample_00284,912,345.5730279773629,84,29,5,4,5,3,0,1,0,Encryptor
sample_04669,568,186.60590272638137,108,25,5,5,4,4,0,0,0,Encryptor
sample_00138,998,216.5958207757037,110,34,7,2,6,8,0,0,0,Encryptor
sample_02204,1300,229.30426318875476,87,24,5,5,6,3,0,0,0,Encryptor
sample_03560,695,302.4661952139453,72,14,7,9,1,7,0,0,0,Encryptor
sample_02746,1018,401.35484595690286,47,49,6,5,3,8,0,1,0,Encryptor
sample_04465,449,356.53297983440297,64,54,7,8,6,6,1,0,0,Encryptor
sample_06574,988,342.4470823743116,56,34,6,0,7,6,0,0,0,Encryptor
sample_03263,778,379.7922508265755,91,38,5,2,6,0,0,1,0,Encryptor
sample_07780,548,341.0995403500853,47,44,6,5,8,0,0,0,0,Encryptor
sample_07423,938,117.9202939780106,74,35,6,3,1,7,0,0,0,Encryptor
sample_09294,1017,308.8256556632193,83,19,7,8,5,7,0,0,0,Encryptor
sample_05687,857,183.27679908043888,113,43,7,4,1,5,0,0,0,Encryptor
sample_04968,1153,147.677396884921,72,38,6,7,7,5,0,0,0,Encryptor
sample_05799,800,389.7497652824789,50,67,5,4,2,5,0,0,0,Encryptor
sample_00404,761,338.70591184577864,100,41,6,5,4,0,0,0,0,Encryptor
sample_03946,1112,353.83398859722547,89,31,9,1,2,3,1,0,0,Encryptor
sample_08168,367,347.81730112833384,136,38,7,4,7,7,0,0,0,Encryptor
sample_07673,1071,255.7046054029876,48,33,7,7,0,8,0,0,0,Encryptor
sample_00953,387,394.2259080985388,81,33,6,4,6,6,0,0,0,Encryptor
sample_02145,632,222.4502666964534,29,41,5,4,3,4,0,1,0,Encryptor
sample_03920,653,283.3700150900656,96,48,7,3,4,8,0,0,0,Encryptor
sample_09219,510,284.8940140688842,69,38,6,2,7,0,0,0,0,Encryptor
sample_02064,973,317.44546834393554,85,28,6,5,4,3,0,1,0,Encryptor
sample_04658,731,191.77983261989647,103,33,7,7,1,7,1,0,0,Encryptor
sample_05700,883,347.5846894636679,98,32,8,4,6,3,0,1,0,Encryptor
sample_07222,951,188.10155014498315,102,31,4,5,5,7,0,0,0,Encryptor
sample_06780,565,269.503163946613,65,53,6,2,0,4,0,0,0,Encryptor
sample_03059,749,215.72119229327907,69,41,5,6,5,7,0,0,0,Encryptor
sample_04188,1038,480.60561955201865,139,41,5,4,5,7,0,1,0,Encryptor
sample_06707,904,368.9693633340776,69,43,7,12,4,3,0,0,0,Encryptor
sample_01732,934,205.13218081537184,87,51,7,4,4,1,0,0,0,Encryptor
sample_07215,206,271.46943416386483,84,51,7,7,1,7,0,0,0,Encryptor
sample_06784,1028,111.22772682066022,55,41,6,1,8,2,0,0,0,Encryptor
sample_00033,877,225.5492150802909,92,58,6,5,6,3,0,0,0,Encryptor
sample_07516,798,378.927752266118,128,15,5,5,1,8,0,0,0,Encryptor
sample_08203,692,269.34439662005013,159,40,7,5,5,2,0,0,0,Encryptor
sample_05305,575,213.17803036310733,112,19,6,6,3,6,0,0,0,Encryptor
sample_05916,541,378.9968887686953,43,28,5,5,5,5,0,0,0,Encryptor
sample_06702,680,335.58879480180536,74,52,7,1,8,7,0,0,0,Encryptor
sample_05975,712,223.6501163035229,82,49,7,8,5,2,0,0,0,Encryptor
sample_09285,204,309.5241745714404,66,37,6,7,0,7,0,0,0,Encryptor
sample_00385,781,247.8788301327828,68,48,6,4,10,1,0,0,0,Encryptor
sample_05882,989,351.2314884842242,89,30,6,5,1,6,0,0,0,Encryptor
sample_05626,977,303.40647726518046,75,60,3,6,6,6,0,0,0,Encryptor
sample_06317,477,133.92890803564023,59,41,6,6,1,3,0,1,0,Encryptor
sample_04473,214,232.21565656010745,66,62,7,3,3,6,0,0,0,Encryptor
sample_01807,550,236.3600026836112,88,10,8,5,1,2,0,0,0,Encryptor
sample_02552,1276,420.7175287358058,87,27,7,5,3,3,0,0,0,Encryptor
sample_04343,688,297.14884257340884,121,32,7,3,2,4,0,0,0,Encryptor
sample_07528,843,313.5873021292584,91,27,7,5,1,9,0,0,0,Encryptor
sample_04478,608,322.6903100431108,92,67,6,7,3,3,0,0,0,Encryptor
sample_00783,648,233.92543204910876,45,34,8,4,6,9,1,0,0,Encryptor
sample_05675,854,404.07199374425375,102,47,7,4,3,2,0,0,0,Encryptor
sample_07240,878,373.57095962677727,81,36,8,6,2,2,0,0,0,Encryptor
sample_09241,881,277.222436502894,78,58,7,7,4,6,0,1,0,Encryptor
sample_05075,635,204.5887815894382,104,38,7,5,5,4,0,0,0,Encryptor
sample_00769,878,224.83879464249884,119,64,6,3,4,6,0,0,0,Encryptor
sample_05411,917,406.30737530090505,58,19,5,6,4,7,0,0,0,Encryptor
sample_07699,1023,435.5115578414026,85,45,8,4,3,4,0,0,0,Encryptor
sample_09576,636,317.80591437662144,68,58,6,5,4,4,0,0,0,Encryptor
sample_06825,532,231.0265330455667,91,29,6,8,4,1,0,0,0,Encryptor
sample_07240,878,373.57095962677727,81,36,8,6,2,2,0,0,0,Encryptor
sample_04337,1079,238.4041409063551,68,52,7,6,4,1,1,1,0,Encryptor
sample_03561,981,475.9973476958816,65,31,5,6,2,7,0,0,0,Encryptor
sample_05488,542,404.6113440977604,78,55,5,6,4,5,0,1,0,Encryptor
sample_07464,960,373.2961552531031,74,39,7,7,4,4,1,0,0,Encryptor
sample_07632,658,350.038083678218,86,53,8,2,3,0,0,1,0,Encryptor
sample_03829,882,157.55375502533568,90,28,6,3,4,1,0,0,0,Encryptor
sample_03381,1299,323.52162935295286,88,26,7,6,7,6,0,0,0,Encryptor
sample_08459,1125,215.8100645728649,113,15,4,2,6,1,0,1,0,Encryptor
sample_06060,349,269.32428964878784,56,31,7,5,3,5,0,1,0,Encryptor
sample_08656,821,352.4410915047511,100,23,6,3,5,3,0,0,0,Encryptor
sample_08167,784,317.78682773329314,80,45,6,4,5,2,0,1,0,Encryptor
sample_04796,361,363.3852988894512,123,58,7,6,10,3,0,0,0,Encryptor
sample_09935,1027,284.2779657172088,106,50,7,5,6,9,0,0,0,Encryptor
sample_03981,641,367.6499906356128,55,24,6,6,5,0,0,0,0,Encryptor
sample_05405,929,356.0547306878881,47,45,5,3,2,4,0,1,0,Encryptor
sample_05841,1132,351.7804776985895,95,54,6,9,2,4,0,1,0,Encryptor
sample_01628,922,383.31701406323134,114,54,7,6,7,6,0,0,0,Encryptor
sample_07356,899,227.05535617315763,72,44,5,8,4,2,0,0,0,Encryptor
sample_00971,732,311.1077220150865,90,45,6,2,11,3,0,0,0,Encryptor
sample_09842,571,286.7295532319014,123,25,8,6,3,3,0,1,0,Encryptor
sample_06744,519,441.9131360106732,77,41,7,6,2,1,1,0,0,Encryptor
sample_07405,622,260.9473209547199,62,27,8,7,0,5,0,0,0,Encryptor
sample_04755,963,290.2731596213034,58,34,6,2,4,1,0,0,0,Encryptor
sample_08781,986,471.0312294716874,97,40,5,7,4,0,0,0,0,Encryptor
sample_08336,919,224.3221658779009,63,49,6,4,1,4,0,0,0,Encryptor
sample_07317,808,361.9567693193434,33,48,8,1,2,6,0,0,0,Encryptor
sample_07202,491,283.4225707681028,73,31,7,3,6,2,0,0,0,Encryptor
sample_06811,769,338.74750338625387,25,28,7,10,5,3,0,0,0,Encryptor
sample_00598,679,350.4587267620898,41,28,5,4,8,5,0,0,0,Encryptor
sample_06474,395,304.65751223897985,111,31,6,8,5,5,0,1,0,Encryptor
sample_06823,621,242.29419767556237,75,27,5,2,3,1,0,0,0,Encryptor
sample_03132,479,471.7170233973128,110,40,7,5,3,7,0,0,0,Encryptor
sample_08265,514,272.2425940934457,60,49,5,3,3,3,0,0,0,Encryptor
sample_06145,1103,195.24133380307543,86,23,6,4,6,4,0,1,0,Encryptor
sample_01447,846,299.42393226571755,67,42,8,5,4,7,1,1,0,Encryptor
sample_03278,702,404.5574314430617,59,32,7,4,4,6,0,0,0,Encryptor
sample_02986,400,226.98545410191576,79,11,8,8,7,5,0,0,0,Encryptor
sample_02336,439,323.8445455412018,84,35,8,4,8,7,0,0,0,Encryptor
sample_03790,1068,179.01178831767476,94,35,7,5,3,4,0,0,0,Encryptor
sample_08829,672,345.7226376511193,79,24,6,7,2,5,0,1,0,Encryptor
sample_08583,1215,236.9025212635304,41,37,5,6,6,4,0,0,0,Encryptor
sample_02458,1165,351.6396395185218,71,27,6,4,2,3,0,0,0,Encryptor
sample_00168,738,83.75214585902816,90,41,8,6,10,5,1,0,0,Encryptor
sample_03618,641,381.13304334004994,61,43,7,6,8,1,0,0,0,Encryptor
sample_07487,739,376.03975532158455,25,42,6,6,5,7,0,0,0,Encryptor
sample_05488,542,404.6113440977604,78,55,5,6,4,5,0,1,0,Encryptor
sample_08103,637,414.994608949551,94,51,6,5,7,5,0,0,0,Encryptor
sample_08365,1062,380.5586800666499,66,46,6,6,4,6,1,0,0,Encryptor
sample_05195,328,284.8843853913791,86,63,7,5,5,10,0,0,0,Encryptor
sample_03055,629,280.70114789224203,80,40,7,4,3,5,1,0,0,Encryptor
sample_05273,823,314.56663469019105,83,33,7,3,3,4,0,0,0,Encryptor
sample_06830,1175,336.0717837664968,85,33,7,4,9,8,0,0,0,Encryptor
sample_09070,1106,154.90277959047276,65,37,6,5,4,3,0,0,0,Encryptor
sample_03573,652,385.9256719504484,90,32,8,6,1,0,0,0,0,Encryptor
sample_06961,686,181.0119693038416,48,44,7,5,4,1,0,1,0,Encryptor
sample_05424,571,339.1766343958191,74,20,5,5,8,1,0,0,0,Encryptor
sample_02302,417,380.8888201865698,111,37,6,2,4,8,0,0,0,Encryptor
sample_01690,798,410.73219503656526,91,32,6,6,3,6,0,0,0,Encryptor
sample_03444,929,212.58587784869653,59,28,4,4,10,3,0,1,0,Encryptor
sample_06048,797,298.9165218163513,91,35,5,3,6,3,0,0,0,Encryptor
sample_01032,714,207.7252112397269,54,48,8,0,4,6,0,0,0,Encryptor
sample_05790,985,194.7262428512671,103,17,6,4,1,5,0,1,0,Encryptor
sample_04703,823,276.9995292860834,102,33,6,3,7,5,0,1,0,Encryptor
sample_02618,1019,328.642107418872,82,30,8,7,7,5,1,1,0,Encryptor
sample_06464,1035,424.8075275725605,74,63,6,2,4,4,0,0,0,Encryptor
sample_04711,647,270.1223185926389,100,31,8,2,6,6,0,0,0,Encryptor
sample_09796,739,220.568438305499,56,36,6,7,6,4,1,1,0,Encryptor
sample_08644,725,350.7186723164374,29,49,7,2,3,3,0,0,0,Encryptor
sample_09715,748,256.96117067961586,28,42,7,3,6,5,0,0,0,Encryptor
sample_08027,527,259.8027925768125,53,52,7,4,5,5,0,0,0,Encryptor
sample_07181,1190,251.86744433494184,75,53,6,3,10,3,0,0,0,Encryptor
sample_01934,698,372.6876522796942,55,48,7,6,0,1,0,0,0,Encryptor
sample_02727,1401,302.7730003677582,59,26,8,3,6,3,0,0,0,Encryptor
sample_00066,399,458.8218240836447,50,30,8,1,6,1,0,0,0,Encryptor
sample_08917,605,352.9896039085032,78,43,5,4,6,4,0,0,0,Encryptor
sample_08572,812,399.2852721400887,49,40,6,3,2,11,0,0,0,Encryptor
sample_03467,891,170.42210981873285,78,51,7,5,4,1,0,0,0,Encryptor
sample_05158,970,205.09510646703416,91,52,7,7,4,2,0,0,0,Encryptor
sample_00265,942,249.8319252202511,70,28,6,3,6,0,0,1,0,Encryptor
sample_04968,1153,147.677396884921,72,38,6,7,7,5,0,0,0,Encryptor
sample_05769,673,478.3192541963582,116,51,7,5,5,6,0,0,0,Encryptor
sample_00590,807,463.49455471999255,55,50,5,2,5,5,0,0,0,Encryptor
sample_05328,892,435.69067194785066,68,52,6,7,4,1,0,1,0,Encryptor
sample_04145,675,116.80603898364224,49,44,8,4,8,2,0,0,0,Encryptor
sample_06562,832,502.5556701630156,91,37,6,6,6,6,0,1,0,Encryptor
sample_06860,1051,546.2066157404192,105,29,6,2,6,2,0,0,0,Encryptor
sample_02876,964,347.31443005175,82,50,8,4,9,2,0,0,0,Encryptor
sample_00758,778,238.0148259128154,78,23,5,7,0,7,0,0,0,Encryptor
sample_04220,384,208.18534397451944,50,55,6,2,6,2,0,0,0,Encryptor
sample_08203,692,269.34439662005013,159,40,7,5,5,2,0,0,0,Encryptor
sample_05654,727,407.6729289867978,47,38,6,6,3,6,1,0,0,Encryptor
sample_07349,643,230.44080371233977,96,40,8,7,7,1,0,0,0,Encryptor
sample_02844,707,270.6524856858032,86,63,8,4,6,0,1,0,0,Encryptor
sample_09420,746,149.96468943903034,97,27,5,6,0,1,0,1,0,Encryptor
sample_09733,637,382.3673312178527,65,21,4,5,5,6,0,0,0,Encryptor
sample_04987,809,420.6088034620103,119,41,6,6,5,5,0,0,0,Encryptor
sample_08682,834,235.1271438314964,91,67,7,4,1,2,0,0,0,Encryptor
sample_06858,562,418.6482563781796,72,38,7,3,3,1,0,0,0,Encryptor
sample_05193,903,454.4632697134911,67,46,9,6,5,4,0,1,0,Encryptor
sample_04593,522,283.13396309680365,90,54,6,4,4,4,0,0,0,Encryptor
sample_09583,566,300.1336867726306,68,52,5,2,5,5,0,0,0,Encryptor
sample_03146,1357,156.15109308746554,108,39,7,4,9,2,1,0,0,Encryptor
sample_06205,926,258.89581248978834,50,55,5,4,6,6,0,0,0,Encryptor
sample_01260,739,522.5699934091278,74,30,8,5,4,3,0,0,0,Encryptor
sample_05053,617,406.8200387236277,100,63,6,5,5,4,0,0,0,Encryptor
sample_07486,737,280.08902080200494,94,41,6,4,1,5,0,0,0,Encryptor
sample_06606,801,272.606666012028,84,50,7,2,1,4,0,0,0,Encryptor
sample_06811,769,338.74750338625387,25,28,7,10,5,3,0,0,0,Encryptor
sample_00611,765,285.14274914972583,80,40,6,7,2,3,0,0,0,Encryptor
sample_04512,950,278.6832191060914,100,41,8,2,3,4,0,1,0,Encryptor
sample_08168,367,347.81730112833384,136,38,7,4,7,7,0,0,0,Encryptor
sample_00291,511,264.38873594193626,87,36,6,3,1,5,0,0,0,Encryptor
sample_09373,829,272.4071600149793,64,41,7,3,4,4,0,1,0,Encryptor
sample_01890,1127,123.93121610328932,55,41,6,5,4,0,0,0,0,Encryptor
sample_01445,822,366.6300080300831,74,46,6,1,6,9,0,1,0,Encryptor
sample_05882,989,351.2314884842242,89,30,6,5,1,6,0,0,0,Encryptor
sample_05907,882,260.8665299676968,78,54,6,4,8,7,0,0,0,Encryptor
sample_08657,821,444.0739986455105,81,54,7,2,3,4,0,0,0,Encryptor
sample_00458,1126,302.3898018419522,80,48,7,6,7,4,0,0,0,Encryptor
sample_04086,409,190.21126798626935,85,35,5,5,6,7,0,0,0,Encryptor
sample_04987,809,420.6088034620103,119,41,6,6,5,5,0,0,0,Encryptor
sample_09219,510,284.8940140688842,69,38,6,2,7,0,0,0,0,Encryptor
sample_02727,1401,302.7730003677582,59,26,8,3,6,3,0,0,0,Encryptor
sample_04771,770,314.56065900710115,81,39,6,3,5,5,0,1,0,Encryptor
sample_06988,689,428.7392164465515,85,14,7,10,2,1,0,1,0,Encryptor
sample_01143,707,277.754554898004,72,43,5,7,6,1,0,0,0,Encryptor
sample_02712,621,153.7400763577831,50,76,6,8,4,6,0,1,0,Encryptor
sample_03078,841,177.51133847057093,33,34,7,7,4,3,0,0,0,Encryptor
sample_08430,968,388.46417195848784,117,41,5,8,10,4,0,0,0,Encryptor
sample_00543,988,249.6408343239478,12,56,7,1,3,8,0,0,0,Encryptor
sample_01733,991,161.48505705865784,109,32,5,6,5,2,0,1,0,Encryptor
sample_03140,1207,315.5004419215282,70,36,7,4,2,6,0,0,0,Encryptor
sample_04914,629,161.75655448660862,55,59,6,7,5,0,0,0,0,Encryptor
sample_05003,447,198.99101819173103,77,31,5,4,2,5,1,1,0,Encryptor
sample_09503,848,368.3995101847627,81,51,7,9,5,4,0,0,0,Encryptor
sample_05781,787,236.9519347286918,59,31,7,5,3,3,0,1,0,Encryptor
sample_09366,592,334.254457655367,58,50,5,6,1,5,0,0,0,Encryptor
sample_00928,766,167.3616988790942,72,48,6,4,5,5,0,0,0,Encryptor
sample_05976,755,281.55296685924384,84,33,7,2,3,8,0,0,0,Encryptor
sample_07317,808,361.9567693193434,33,48,8,1,2,6,0,0,0,Encryptor
sample_07486,737,280.08902080200494,94,41,6,4,1,5,0,0,0,Encryptor
sample_02712,621,153.7400763577831,50,76,6,8,4,6,0,1,0,Encryptor
sample_07052,272,423.539889343496,96,43,7,2,2,5,0,0,0,Encryptor
sample_06384,807,464.3472444723605,59,37,6,0,5,5,1,0,0,Encryptor
sample_06025,516,292.51925100053575,106,18,7,6,5,4,0,0,0,Encryptor
sample_07872,782,297.9891652866283,82,18,7,8,0,5,1,1,0,Encryptor
sample_07794,1100,514.6273160804327,68,32,10,5,2,3,0,0,0,Encryptor
sample_03913,560,299.0020319847078,95,43,7,6,5,5,0,0,0,Encryptor
sample_07138,1062,359.2780838540499,77,50,5,5,4,4,0,0,0,Encryptor
sample_00741,1047,173.1972807578528,90,50,7,2,3,7,1,0,0,Encryptor
sample_07177,644,188.35059127639985,71,52,7,3,4,3,0,1,0,Encryptor
sample_08125,514,185.38238380731812,94,44,8,2,7,3,1,0,0,Encryptor
sample_06304,853,392.6561116720454,88,26,5,3,4,8,0,0,0,Encryptor
sample_02732,1055,337.4106087026049,61,35,7,4,1,5,0,0,0,Encryptor
sample_08365,1062,380.5586800666499,66,46,6,6,4,6,1,0,0,Encryptor
sample_04337,1079,238.4041409063551,68,52,7,6,4,1,1,1,0,Encryptor
sample_07734,1217,282.4344213641452,41,31,6,2,6,4,0,1,0,Encryptor
sample_07970,850,304.30945100524224,40,35,7,6,4,4,0,0,0,Encryptor
sample_08316,1101,296.6075461670999,106,41,7,8,8,2,0,0,0,Encryptor
sample_04998,360,267.57066683857016,73,23,7,6,4,1,0,0,0,Encryptor
sample_01554,267,376.6110033468765,106,7,6,3,4,3,0,0,0,Encryptor
sample_04487,963,511.7921074799006,101,68,7,5,3,3,1,0,0,Encryptor
sample_05129,843,182.31213592559496,36,49,7,5,5,7,0,0,0,Encryptor
sample_04025,1111,326.141244245755,124,18,7,0,4,7,1,0,0,Encryptor
sample_06916,1017,253.6191722997289,83,29,9,5,8,5,0,0,0,Encryptor
sample_07348,794,368.447093798504,45,45,6,2,2,5,0,0,0,Encryptor
sample_06443,729,345.09850244443044,99,53,7,2,4,2,0,0,0,Encryptor
sample_03403,636,400.6743219660802,84,47,8,1,7,4,0,1,0,Encryptor
sample_06151,618,359.6094740471793,108,39,7,4,9,3,0,0,0,Encryptor
sample_08572,812,399.2852721400887,49,40,6,3,2,11,0,0,0,Encryptor
sample_08408,714,422.065646184774,82,46,6,5,2,10,1,0,0,Encryptor
sample_08050,641,96.7267015257618,86,59,6,5,5,0,1,0,0,Encryptor
sample_08027,527,259.8027925768125,53,52,7,4,5,5,0,0,0,Encryptor
sample_01098,1042,292.53900083545574,94,37,7,5,4,5,0,0,0,Encryptor
sample_09576,636,317.80591437662144,68,58,6,5,4,4,0,0,0,Encryptor
sample_06372,930,404.4459857835952,114,69,6,6,3,4,0,0,0,Encryptor
sample_05436,682,266.3583267435528,88,55,7,5,7,3,0,0,0,Encryptor
sample_04337,1079,238.4041409063551,68,52,7,6,4,1,1,1,0,Encryptor
sample_08201,842,381.144467720868,84,37,7,5,5,9,0,0,0,Encryptor
sample_00202,1035,233.1993431827529,28,43,7,2,6,6,0,0,0,Encryptor
sample_07986,1089,356.89707820951384,125,23,5,4,9,6,0,0,0,Encryptor
sample_09764,798,372.6079191590909,74,40,7,0,6,3,0,0,0,Encryptor
sample_02325,941,378.349564548046,95,38,6,6,6,7,0,0,0,Encryptor
sample_09360,824,187.67219824147105,97,60,7,1,5,2,0,0,0,Encryptor
sample_09219,510,284.8940140688842,69,38,6,2,7,0,0,0,0,Encryptor
sample_03478,833,188.29065595152207,59,65,6,4,12,4,0,0,0,Encryptor
sample_03551,552,212.4357391108199,89,42,7,6,4,4,0,0,0,Encryptor
sample_09077,967,332.983049971894,53,54,7,3,9,4,0,0,0,Encryptor
sample_01445,822,366.6300080300831,74,46,6,1,6,9,0,1,0,Encryptor
sample_08910,752,390.56790355507314,102,19,6,2,1,8,0,0,0,Encryptor
sample_07726,834,315.82251128058124,31,39,6,5,7,6,0,1,0,Encryptor
sample_07330,996,360.95738153768536,36,52,7,3,6,7,0,0,0,Encryptor
sample_08569,536,358.11283294487504,87,46,5,7,2,1,0,0,0,Encryptor
sample_09706,1141,518.135174863336,117,40,5,6,9,5,0,0,0,Encryptor
sample_03078,841,177.51133847057093,33,34,7,7,4,3,0,0,0,Encryptor
sample_05914,646,308.8175296462516,37,51,8,6,5,6,0,0,0,Encryptor
sample_08116,1076,211.83868047325245,67,59,7,2,10,2,0,0,0,Encryptor
sample_01086,610,204.78570041919815,82,46,5,4,4,4,0,0,0,Encryptor
sample_00591,796,361.4992060364482,94,37,7,4,1,5,0,0,0,Encryptor
sample_04898,612,308.3383029626349,67,41,7,2,4,6,0,0,0,Encryptor
sample_00312,617,325.8420018710687,116,32,6,5,1,3,1,0,0,Encryptor
sample_07681,957,331.8453060226981,81,27,6,3,3,7,0,0,0,Encryptor
sample_09952,567,316.98189622008294,53,43,7,6,7,4,0,0,0,Encryptor
sample_01119,1162,32.99222381333425,92,48,8,4,5,7,0,0,0,Encryptor
sample_04450,1044,543.585064571678,81,37,8,7,9,5,0,0,0,Encryptor
sample_05158,970,205.09510646703416,91,52,7,7,4,2,0,0,0,Encryptor
sample_08336,919,224.3221658779009,63,49,6,4,1,4,0,0,0,Encryptor
sample_07240,878,373.57095962677727,81,36,8,6,2,2,0,0,0,Encryptor
sample_03298,819,294.2509332410007,63,9,8,5,0,0,0,1,0,Encryptor
sample_03142,830,246.26859650615756,62,34,7,5,3,3,0,0,0,Encryptor
sample_05668,360,97.468758311677,101,46,6,4,0,4,1,0,0,Encryptor
sample_06040,627,252.34341277498345,99,46,6,3,4,6,0,0,0,Encryptor
sample_09347,1048,238.80384930847444,65,70,7,5,8,6,0,0,0,Encryptor
sample_06878,947,346.88313524081906,54,43,6,2,2,4,0,1,0,Encryptor
sample_02684,826,230.71993210773547,106,43,5,6,3,5,0,0,0,Encryptor
sample_02358,1113,170.929344220241,90,46,6,6,4,6,0,0,0,Encryptor
sample_01251,922,248.46725566861252,83,54,9,6,9,3,0,0,0,Encryptor
sample_03501,845,355.53983082279143,99,46,6,4,1,4,0,0,0,Encryptor
sample_08172,602,188.05495259647896,126,38,8,7,5,7,0,0,0,Encryptor
sample_09373,829,272.4071600149793,64,41,7,3,4,4,0,1,0,Encryptor
sample_09677,338,135.97156521431666,59,55,6,6,0,5,0,0,0,Encryptor
sample_05639,697,169.80131267398446,71,45,7,3,4,6,0,0,0,Encryptor
sample_06262,1007,195.5461611210141,48,49,6,4,4,5,0,0,0,Encryptor
sample_06303,1052,200.37593382531296,95,21,5,6,2,5,0,1,0,Encryptor
sample_07628,738,260.12215804702566,62,58,5,1,4,9,0,0,0,Encryptor
sample_00868,747,321.88020134553443,73,40,7,4,4,2,0,0,0,Encryptor
sample_00434,1126,268.1239120017869,52,46,8,2,9,6,0,0,0,Encryptor
sample_04669,568,186.60590272638137,108,25,5,5,4,4,0,0,0,Encryptor
sample_04576,1220,243.15049569059352,101,56,8,3,7,5,0,1,0,Encryptor
sample_01119,1162,32.99222381333425,92,48,8,4,5,7,0,0,0,Encryptor
sample_05577,845,287.57251637083715,72,55,6,5,1,0,0,0,0,Encryptor
